 0.19811635E+02 -0.32123604E-01  0.20746330E+01  0.44850969E+02 -0.62059728E+00  0.91449315E+01 -0.91225928E-01 -0.60736653E+00  0.28130966E+00  0.39695731E+02
 0.19755438E+00  0.67486384E+00 -0.20806108E+00 -0.26890115E-01 -0.49540006E-01 -0.52693930E+00  0.25538509E-01  0.24729950E-01 -0.69154972E-01 -0.26995211E-01
 0.90210811E-01  0.86649164E+00  0.20690387E+00 -0.30598634E-01  0.12259774E+00 -0.10027051E-01  0.67849797E-02  0.27056421E+00 -0.54503236E-01  0.15490642E-02
 0.52424136E-01  0.90928125E+02 -0.84164024E+00  0.11983574E+01  0.30734575E+00  0.16791956E+00  0.11261554E+01  0.36633768E+00  0.14820744E+00  0.59784799E-01
 0.12315607E+00  0.30372387E-01  0.38578820E+00 -0.50106430E-02
 0.97104423E+00  0.17191252E+00  0.69329969E-01  0.11550680E+01  0.28575942E+00  0.15110164E+00  0.64184976E-01  0.45488825E-01  0.11638886E+00  0.45672744E+01
 0.64671975E+00  0.93410355E+00  0.84004883E+00  0.10508271E-01  0.29880625E-01  0.12447358E+01  0.16424382E+00  0.21395981E+00  0.20957051E+00  0.61626605E-02
 0.15604597E-01  0.73422650E+00  0.95825672E-01  0.14170424E+00  0.12006219E+00  0.25714966E-02  0.66834764E-02  0.31885290E+00  0.41640849E-01  0.57715980E-01
 0.50174040E-01  0.53105414E+01  0.91854735E+00  0.29864701E+00  0.47506899E+00  0.12759353E+00  0.12071907E+00  0.22640221E+00  0.57270484E-01  0.38897059E-01
 0.22495719E-01  0.46706481E-01  0.14627697E+00  0.26832959E-01
-0.20267510E+05  0.11043603E+01  0.41000000E+02  0.40617020E+05  0.40824323E+05  0.40694094E+05  0.49311543E-08
