"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval","a_GAMMA_04_est","a_GAMMA_04_se","a_GAMMA_04_wald","a_GAMMA_04_pval","a_GAMMA_14_est","a_GAMMA_14_se","a_GAMMA_14_wald","a_GAMMA_14_pval","b_GAMMA_04_est","b_GAMMA_04_se","b_GAMMA_04_wald","b_GAMMA_04_pval","b_GAMMA_14_est","b_GAMMA_14_se","b_GAMMA_14_wald","b_GAMMA_14_pval","a_GAMMA_05_est","a_GAMMA_05_se","a_GAMMA_05_wald","a_GAMMA_05_pval","a_GAMMA_15_est","a_GAMMA_15_se","a_GAMMA_15_wald","a_GAMMA_15_pval","b_GAMMA_05_est","b_GAMMA_05_se","b_GAMMA_05_wald","b_GAMMA_05_pval","b_GAMMA_15_est","b_GAMMA_15_se","b_GAMMA_15_wald","b_GAMMA_15_pval","a_GAMMA_06_est","a_GAMMA_06_se","a_GAMMA_06_wald","a_GAMMA_06_pval","a_GAMMA_16_est","a_GAMMA_16_se","a_GAMMA_16_wald","a_GAMMA_16_pval","b_GAMMA_06_est","b_GAMMA_06_se","b_GAMMA_06_wald","b_GAMMA_06_pval","b_GAMMA_16_est","b_GAMMA_16_se","b_GAMMA_16_wald","b_GAMMA_16_pval"
"Mplus VERSION 7.11","0.1","10/30/2015"," 9:49 AM","b1_female_aeh_grip_tug.out"," C:\Users\Besitzer\Desktop\ilse 19.10.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/ilse/physical/b1_female_aeh_grip_tug.out","ilse","b1","female","aeh","grip","tug",225,3,NA,29,-2907.75,5873.499,5972.566,5880.659,5882.42207692308,TRUE,TRUE,NA,0,-1.477,5.43,-0.272,0.786,0.035,0.135,0.262,0.794,-0.255,0.965,-0.264,0.792,-0.309,0.767,-0.402,0.688,1.565,2.304,0.679,0.497,421.158,68.11,6.183,0,4.941,1.342,3.682,0,-44.632,8.526,-5.235,0,171.335,20.635,8.303,0,1.416,0.606,2.337,0.019,0.001,0.01,0.155,0.877,-0.031,0.067,-0.469,0.639,1.744,0.254,6.869,0,84.873,13.479,6.296,0,-6.723,2.288,-2.939,0.003,4.973,1.454,3.421,0.001,0.239,0.181,1.319,0.187,"-0.060","0.227","-0.266","0.790","0.410","1.693","0.242","0.809","0.091","0.132","0.686","0.493",2.536,1.819,1.394,0.163,-0.592,0.314,-1.881,0.06,-0.149,0.206,-0.725,0.468,0.007,0.025,0.272,0.785,-3.602,3.514,-1.025,0.305,0.692,0.485,1.428,0.153,-0.584,0.368,-1.586,0.113,0.057,0.054,1.058,0.29,0.578,0.308,1.879,0.06,-0.011,0.046,-0.239,0.811,0.001,0.026,0.049,0.961,0,0.003,0.057,0.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","10/30/2015","11:53 AM","b1_female_aehplus_grip_tug.out"," C:\Users\Besitzer\Desktop\ilse 19.10.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/ilse/physical/b1_female_aehplus_grip_tug.out","ilse","b1","female","aehplus","grip","tug",224,3,NA,37,-2888.235,5850.47,5976.701,5859.442,5865.58827956989,TRUE,TRUE,NA,0,-1.393,5.516,-0.253,0.801,0.036,0.14,0.256,0.798,-0.242,1.002,-0.241,0.809,-0.348,0.789,-0.442,0.659,1.683,2.365,0.712,0.477,422.822,69.528,6.081,0,5.173,1.439,3.595,0,-45.702,8.954,-5.104,0,167.402,20.671,8.098,0,1.422,0.622,2.287,0.022,0.002,0.01,0.155,0.877,-0.033,0.068,-0.484,0.628,1.726,0.273,6.312,0,87.873,13.615,6.454,0,-6.808,2.406,-2.83,0.005,4.856,1.551,3.131,0.002,0.212,0.199,1.066,0.286,"-0.057","0.230","-0.248","0.804","0.403","1.630","0.247","0.805","0.099","0.138","0.719","0.472",2.817,1.832,1.537,0.124,-0.592,0.332,-1.782,0.075,-0.147,0.215,-0.684,0.494,0.003,0.028,0.118,0.906,-3.112,3.589,-0.867,0.386,0.67,0.498,1.347,0.178,-0.506,0.373,-1.357,0.175,0.049,0.053,0.911,0.362,0.632,0.324,1.948,0.051,-0.017,0.049,-0.348,0.728,0.008,0.025,0.296,0.767,0,0.003,-0.14,0.888,-4.983,3.749,-1.329,0.184,0.345,0.525,0.657,0.511,-0.234,0.365,-0.64,0.522,0.046,0.048,0.956,0.339,1.786,4.272,0.418,0.676,-0.023,0.615,-0.038,0.97,0.686,0.403,1.704,0.088,-0.046,0.05,-0.917,0.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","10/30/2015"," 9:52 AM","b1_female_age_grip_tug.out"," C:\Users\Besitzer\Desktop\ilse 19.10.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/ilse/physical/b1_female_age_grip_tug.out","ilse","b1","female","age","grip","tug",227,3,NA,21,-2938.82,5919.64,5991.564,5925.009,5924.14731707317,TRUE,TRUE,NA,0,-1.321,5.078,-0.26,0.795,0.031,0.135,0.228,0.82,-0.223,0.945,-0.236,0.814,-0.332,0.718,-0.463,0.643,1.339,2.227,0.601,0.548,427.746,67.935,6.296,0,4.799,1.261,3.805,0,-44.25,8.355,-5.296,0,176.024,21.266,8.277,0,1.387,0.577,2.405,0.016,0.001,0.009,0.16,0.873,-0.03,0.062,-0.484,0.628,1.772,0.249,7.108,0,84.207,13.394,6.287,0,-6.018,2.239,-2.688,0.007,4.677,1.289,3.628,0,0.278,0.159,1.755,0.079,"-0.054","0.212","-0.256","0.798","0.373","1.658","0.225","0.822","0.076","0.125","0.607","0.544",2.426,1.823,1.331,0.183,-0.512,0.313,-1.636,0.102,-0.163,0.181,-0.902,0.367,0.01,0.023,0.417,0.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","10/30/2015"," 9:53 AM","b1_male_aeh_grip_tug.out"," C:\Users\Besitzer\Desktop\ilse 19.10.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/ilse/physical/b1_male_aeh_grip_tug.out","ilse","b1","male","aeh","grip","tug",253,3,NA,29,-3199.292,6456.584,6559.053,6467.117,6464.38669058296,TRUE,TRUE,NA,1,2.539,3.476,0.73,0.465,0.081,0.078,1.045,0.296,-1.178,0.577,-2.041,0.041,-0.07,0.483,-0.144,0.886,-5.229,1.901,-2.75,0.006,371.529,52.31,7.102,0,1.659,0.978,1.696,0.09,-23.812,6.391,-3.726,0,175.571,16.716,10.503,0,0.325,0.416,0.781,0.435,0.005,0.007,0.744,0.457,-0.01,0.049,-0.214,0.831,1.838,0.25,7.364,0,87.799,11.694,7.508,0,-1.89,1.455,-1.299,0.194,4.999,1.056,4.735,0,0.231,0.172,1.342,0.18,"0.231","0.374","0.618","0.537","0.854","1.139","0.749","0.454","-0.291","0.098","-2.981","0.003",0.344,1.575,0.219,0.827,-0.018,0.194,-0.094,0.925,-0.041,0.151,-0.272,0.786,0.003,0.024,0.107,0.914,0.134,3.458,0.039,0.969,0.222,0.472,0.47,0.638,-0.204,0.245,-0.83,0.407,0.028,0.041,0.685,0.493,0.668,0.263,2.537,0.011,-0.051,0.034,-1.507,0.132,-0.023,0.02,-1.12,0.263,-0.001,0.003,-0.168,0.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","10/30/2015","11:55 AM","b1_male_aehplus_grip_tug.out"," C:\Users\Besitzer\Desktop\ilse 19.10.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/ilse/physical/b1_male_aehplus_grip_tug.out","ilse","b1","male","aehplus","grip","tug",252,3,NA,37,-3179.273,6432.546,6563.135,6445.84,6445.68618691589,TRUE,TRUE,NA,0,2.923,3.483,0.839,0.401,0.074,0.076,0.978,0.328,-1.118,0.571,-1.958,0.05,-0.144,0.492,-0.293,0.77,-4.962,1.945,-2.551,0.011,361.886,51.817,6.984,0,1.496,1.01,1.481,0.139,-22.598,6.436,-3.511,0,174.83,16.903,10.343,0,0.283,0.416,0.68,0.497,0.005,0.008,0.66,0.509,-0.013,0.051,-0.258,0.796,1.854,0.257,7.203,0,94.387,12.564,7.512,0,-2.6,1.521,-1.709,0.087,4.63,1.127,4.108,0,0.263,0.179,1.463,0.144,"0.289","0.435","0.665","0.506","0.837","1.238","0.676","0.499","-0.276","0.101","-2.724","0.006",0.887,1.633,0.543,0.587,-0.041,0.203,-0.204,0.838,-0.06,0.159,-0.376,0.707,0.004,0.024,0.183,0.855,0.743,3.496,0.212,0.832,0.125,0.482,0.259,0.796,-0.191,0.249,-0.768,0.443,0.024,0.043,0.566,0.571,0.644,0.259,2.487,0.013,-0.048,0.034,-1.43,0.153,-0.019,0.021,-0.935,0.35,0,0.003,-0.143,0.886,-3.239,3.711,-0.873,0.383,0.58,0.466,1.245,0.213,0.128,0.311,0.413,0.679,-0.029,0.047,-0.633,0.527,-2.654,3.88,-0.684,0.494,0.584,0.482,1.211,0.226,0.418,0.258,1.617,0.106,0.016,0.044,0.356,0.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.11","0.1","10/30/2015"," 9:55 AM","b1_male_age_grip_tug.out"," C:\Users\Besitzer\Desktop\ilse 19.10.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/ilse/physical/b1_male_age_grip_tug.out","ilse","b1","male","age","grip","tug",253,3,NA,21,-3206.662,6455.323,6529.524,6462.95,6459.323,TRUE,TRUE,NA,1,1.532,3.358,0.456,0.648,0.077,0.075,1.025,0.305,-1.122,0.584,-1.922,0.055,0.001,0.473,0.003,0.998,-5.363,1.914,-2.802,0.005,390.493,55.241,7.069,0,1.694,0.94,1.802,0.072,-24.708,6.309,-3.916,0,175.395,16.167,10.849,0,0.351,0.424,0.828,0.408,0.005,0.007,0.695,0.487,-0.008,0.049,-0.163,0.87,1.848,0.25,7.388,0,87.742,11.479,7.644,0,-1.9,1.405,-1.352,0.176,4.908,1.006,4.88,0,0.248,0.156,1.585,0.113,"0.131","0.313","0.418","0.676","0.835","1.164","0.717","0.473","-0.298","0.098","-3.054","0.002",0.138,1.566,0.088,0.93,-0.019,0.192,-0.099,0.921,-0.037,0.142,-0.258,0.797,0.004,0.022,0.163,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
