 0.42433858E-01 -0.83596840E-02  0.35558299E+01  0.23113594E+01 -0.62007806E-01  0.10256014E+02 -0.31880117E-01 -0.24844356E-01  0.22486043E-01  0.20329942E+01
-0.13182995E+00 -0.83238675E-01 -0.15732507E+00 -0.12143880E-02 -0.35852511E-03 -0.30789659E-02  0.52322285E-01 -0.29180861E-01  0.79195646E-02 -0.20169885E-01
 0.19886410E+00  0.42913244E+01 -0.50579740E+00 -0.29221667E+00 -0.27558004E+00 -0.68424763E-02  0.24254846E-02  0.71638394E+00  0.30863736E-01  0.30615625E-01
 0.34922449E-01  0.25218888E+00 -0.39529777E-02  0.13013253E-02  0.17004228E+00  0.12127953E-01  0.43025789E+01 -0.10403046E-01  0.54313008E-02  0.19687796E-01
 0.49261802E-01  0.16324111E+00  0.67835303E+00 -0.21521033E-01
 0.46384022E-02  0.14542872E-01  0.29110458E+00  0.10477207E+00  0.20922949E-01  0.46249552E+00  0.13464780E+00  0.37797661E-02  0.83795632E-02  0.37242281E+00
 0.57255242E-01  0.70768070E-01  0.70284892E-01  0.91715139E-03  0.17490673E-02  0.11083745E+00  0.11949170E-01  0.13642056E-01  0.13536348E-01  0.20269792E-01
 0.41407837E-01  0.21491210E+01  0.26595223E+00  0.31652250E+00  0.29610610E+00  0.58484282E-02  0.10291792E-01  0.54864542E+00  0.78445245E-01  0.10872469E+00
 0.87618291E-01  0.22247493E-01  0.31423538E-02  0.98485432E-03  0.73374094E-01  0.15167539E-01  0.51753772E+00  0.23365471E-01  0.43000026E-02  0.11630564E+00
 0.40089143E-01  0.68048598E-01  0.56041313E+00  0.37391709E-01
-0.38594158E+04  0.11464668E+01  0.41000000E+02  0.78008315E+04  0.79643790E+04  0.78342838E+04  0.89176575E-06
