 0.42384339E-01 -0.72675592E-02  0.37518120E+01  0.21019725E+01 -0.32761611E-01  0.93997718E+01  0.71356186E-02 -0.25238011E-01  0.29882661E-01  0.15703852E+01
-0.16550165E-02 -0.95051409E-03  0.40606688E-01 -0.33048972E-01  0.22996993E+00  0.50693607E+01 -0.69921186E-02  0.15379564E-02  0.33713340E+00  0.26915451E+00
-0.36557358E-02  0.16448540E-02  0.26826607E+00  0.97337640E-02  0.61725842E+01 -0.22398358E-01  0.65558313E-02  0.70106249E-02  0.69869666E-01  0.20812843E+00
 0.61153280E+00 -0.18224908E-01
 0.42870265E-02  0.14229798E-01  0.28304630E+00  0.73745186E-01  0.14827941E-01  0.48010251E+00  0.10655466E+00  0.34829427E-02  0.71962351E-02  0.35408248E+00
 0.86608899E-03  0.16571158E-02  0.99789729E-01  0.21112180E-01  0.47941458E-01  0.20997731E+01  0.60456667E-02  0.92695075E-02  0.51524137E+00  0.21100803E-01
 0.32993890E-02  0.99996206E-03  0.82523506E-01  0.17652051E-01  0.68690986E+00  0.23058423E-01  0.42391370E-02  0.12547988E+00  0.48689048E-01  0.60765047E-01
 0.40260113E+00  0.35643676E-01
-0.45668810E+04  0.11852323E+01  0.29000000E+02  0.91917620E+04  0.93125591E+04  0.92205172E+04  0.15333594E-06
