process_b_domain,study_name,model_number,subgroup,model_type,process_a,process_b,subject_count,er_tau_00_est,er_tau_00_se,er_tau_00_pval,er_tau_00_ci95lo,er_tau_00_ci95hi,er_tau_11_est,er_tau_11_se,er_tau_11_pval,er_tau_11_ci95lo,er_tau_11_ci95hi,er_sigma_00_est,er_sigma_00_se,er_sigma_00_pval,er_sigma_00_ci95lo,er_sigma_00_ci95hi
delayed and working memory,hrs,b1,male,aehplus,grip,word_de,3290,0.15,0.033,0.0,0.085319999999999993,0.21467999999999998,0.279,0.347,0.421,-0.4011199999999999,0.95912,0.028,0.023,0.223,-0.017079999999999994,0.07307999999999999
delayed and working memory,map,b1,male,aehplus,grip,word_de,321,-0.025,0.073,0.735,-0.16807999999999998,0.11807999999999999,-0.118,0.421,0.779,-0.94316,0.70716,-0.016,0.042,0.706,-0.09832,0.06632
immediate and recognition memory,map,b1,male,aehplus,grip,bstory_im,321,0.141,0.101,0.16,-0.05696000000000001,0.33896,-0.031,0.639,0.962,-1.28344,1.22144,0.008,0.044,0.853,-0.07824,0.09423999999999999
immediate and recognition memory,map,b1,male,aehplus,grip,digit_f,321,0.082,0.076,0.276,-0.06695999999999998,0.23096,0.251,0.508,0.621,-0.74468,1.24668,0.008,0.051,0.881,-0.09195999999999999,0.10796
immediate and recognition memory,octo,b1,male,aehplus,grip,digit_f,139,-0.152,0.131,0.246,-0.40876,0.10475999999999999,0.241,0.376,0.522,-0.49595999999999996,0.9779599999999999,-0.073,0.074,0.319,-0.21804,0.07204
immediate and recognition memory,satsa,b1,male,aehplus,grip,digit_f,299,0.19,0.121,0.117,-0.04715999999999998,0.42716,0.402,0.772,0.602,-1.11112,1.91512,0.035,0.05,0.488,-0.063,0.133
immediate and recognition memory,satsa,b1,male,aehplus,grip,fig_mem,299,0.237,0.116,0.042,0.009639999999999982,0.46436,0.496,0.505,0.325,-0.4938,1.4858,0.117,0.049,0.016,0.020960000000000006,0.21304
immediate and recognition memory,map,b1,male,aehplus,grip,logic_im,321,-0.122,0.088,0.167,-0.29447999999999996,0.05048,-0.477,0.385,0.216,-1.2316,0.27760000000000007,0.04,0.047,0.4,-0.05211999999999999,0.13212
immediate and recognition memory,octo,b1,male,aehplus,grip,mir,139,0.365,0.148,0.014,0.07491999999999999,0.65508,0.558,0.28,0.046,0.009199999999999986,1.1068000000000002,0.009,0.093,0.927,-0.17328,0.19128
immediate and recognition memory,octo,b1,male,aehplus,grip,mir_recog,139,0.086,0.162,0.597,-0.23152000000000003,0.40352,-0.342,0.395,0.386,-1.1162,0.4322,0.029,0.051,0.574,-0.07096,0.12896
immediate and recognition memory,octo,b1,male,aehplus,grip,prose_im,139,0.352,0.106,0.001,0.14423999999999998,0.55976,-0.38,2.594,0.884,-5.464239999999999,4.7042399999999995,0.138,0.098,0.157,-0.05407999999999999,0.33008000000000004
immediate and recognition memory,eas,b1,male,aehplus,grip,word_im,222,-0.258,0.312,0.408,-0.86952,0.35351999999999995,0.388,0.615,0.528,-0.8174,1.5934,0.074,0.122,0.543,-0.16512,0.31312
immediate and recognition memory,elsa,b1,male,aehplus,grip,word_im,3043,0.021,0.038,0.577,-0.053479999999999986,0.09548,-0.44,0.34,0.196,-1.1064,0.2264,0.059,0.024,0.013,0.011959999999999998,0.10604
immediate and recognition memory,hrs,b1,male,aehplus,grip,word_im,3290,0.139,0.034,0.0,0.07236000000000001,0.20564000000000002,0.078,0.396,0.845,-0.6981600000000001,0.85416,0.057,0.022,0.011,0.013880000000000003,0.10012
immediate and recognition memory,lasa,b1,male,aehplus,grip,word_im,800,0.074,0.064,0.249,-0.05144,0.19944,0.164,0.795,0.836,-1.3942,1.7222,0.137,0.031,0.0,0.07624,0.19776000000000002
immediate and recognition memory,map,b1,male,aehplus,grip,word_im,321,-0.007,0.083,0.934,-0.16968000000000003,0.15568,-0.341,0.385,0.376,-1.0956000000000001,0.4136,0.068,0.048,0.16,-0.026079999999999992,0.16208
immediate and recognition memory,map,b1,male,aehplus,grip,word_rec,321,0.06,0.068,0.375,-0.07328000000000001,0.19328,0.112,0.213,0.598,-0.30548,0.52948,-0.018,0.057,0.756,-0.12972,0.09372
mental status,octo,b1,male,aehplus,grip,clock,139,0.258,0.172,0.135,-0.07911999999999997,0.59512,0.299,0.423,0.479,-0.5300799999999999,1.12808,0.14,0.096,0.144,-0.04815999999999998,0.32816
mental status,map,b1,male,aehplus,grip,ideas,321,0.159,0.046,0.001,0.06884000000000001,0.24916,0.101,0.155,0.514,-0.2028,0.40480000000000005,-0.046,0.03,0.127,-0.1048,0.012799999999999999
mental status,nuage,b1,male,aehplus,grip,mmms,847,0.13,0.048,0.007,0.03592000000000001,0.22408,0.28,0.215,0.193,-0.14139999999999997,0.7014,-0.035,0.023,0.132,-0.08008,0.010079999999999992
mental status,eas,b1,male,aehplus,grip,mmse,222,-0.016,0.503,0.975,-1.0018799999999999,0.96988,-0.326,2.084,0.876,-4.41064,3.75864,0.086,0.127,0.499,-0.16292,0.33492
mental status,map,b1,male,aehplus,grip,mmse,321,0.172,0.07,0.014,0.03479999999999997,0.30920000000000003,0.691,0.233,0.003,0.23431999999999992,1.14768,0.001,0.052,0.979,-0.10092,0.10292
mental status,nuage,b1,male,aehplus,grip,mmse,847,0.182,0.058,0.002,0.06831999999999999,0.29568,0.299,0.251,0.234,-0.19296000000000002,0.79096,0.003,0.027,0.924,-0.04992,0.055920000000000004
mental status,octo,b1,male,aehplus,grip,mmse,140,0.318,0.179,0.075,-0.03283999999999998,0.66884,-0.111,0.343,0.747,-0.78328,0.56128,0.152,0.08,0.056,-0.004799999999999999,0.30879999999999996
mental status,satsa,b1,male,aehplus,grip,mmse,299,0.267,0.129,0.038,0.014160000000000006,0.5198400000000001,0.335,0.303,0.268,-0.25887999999999994,0.9288799999999999,0.129,0.048,0.008,0.03492000000000001,0.22308
mental status,hrs,b1,male,aehplus,grip,serial7,3288,0.155,0.039,0.0,0.07856,0.23143999999999998,0.304,0.112,0.007,0.08448,0.52352,-0.038,0.027,0.17,-0.09092,0.014920000000000003
perceptual speed,lasa,b1,male,aehplus,grip,letter,800,0.101,0.051,0.047,0.0010400000000000131,0.20096,0.612,0.406,0.132,-0.18376000000000003,1.4077600000000001,0.087,0.034,0.011,0.02035999999999999,0.15364
perceptual speed,map,b1,male,aehplus,grip,num_comp,321,0.037,0.068,0.583,-0.09628,0.17028000000000001,-0.211,0.348,0.545,-0.8930799999999999,0.47107999999999994,0.032,0.044,0.466,-0.05424,0.11824
perceptual speed,octo,b1,male,aehplus,grip,psif,138,0.114,0.166,0.495,-0.21136000000000005,0.43936000000000003,-0.08,0.635,0.9,-1.3246,1.1645999999999999,0.122,0.123,0.322,-0.11907999999999999,0.36307999999999996
perceptual speed,eas,b1,male,aehplus,grip,symbol,221,-0.108,0.289,0.707,-0.6744399999999999,0.45843999999999996,0.925,0.504,0.066,-0.0628399999999999,1.91284,0.021,0.125,0.868,-0.224,0.266
perceptual speed,ilse,b1,male,aehplus,grip,symbol,252,-0.08,0.096,0.406,-0.26816,0.10815999999999999,-0.068,0.356,0.848,-0.76576,0.6297599999999999,0.065,0.078,0.404,-0.08787999999999999,0.21788
perceptual speed,map,b1,male,aehplus,grip,symbol,321,0.129,0.071,0.072,-0.010159999999999975,0.26815999999999995,0.489,0.322,0.129,-0.14212000000000002,1.12012,-0.009,0.044,0.832,-0.09523999999999999,0.07724
perceptual speed,octo,b1,male,aehplus,grip,symbol,138,0.238,0.1,0.017,0.04199999999999998,0.434,-0.077,0.466,0.869,-0.99036,0.8363600000000001,0.148,0.076,0.053,-9.599999999999886e-4,0.29696
perceptual speed,satsa,b1,male,aehplus,grip,symbol,299,0.318,0.09,0.0,0.1416,0.4944,0.044,0.437,0.919,-0.8125199999999999,0.90052,0.159,0.049,0.001,0.06296,0.25504
verbal knowledge,satsa,b1,male,aehplus,grip,analogies,299,0.126,0.114,0.267,-0.09744,0.34944,0.689,0.53,0.193,-0.3498,1.7277999999999998,0.169,0.048,0.0,0.07492000000000001,0.26308
verbal knowledge,eas,b1,male,aehplus,grip,bnt,222,-0.112,0.385,0.771,-0.8666,0.6426000000000001,-0.184,1.822,0.919,-3.7551200000000002,3.38712,-0.056,0.12,0.642,-0.2912,0.1792
verbal knowledge,map,b1,male,aehplus,grip,bnt,321,0.193,0.053,0.0,0.08912,0.29688000000000003,0.726,0.181,0.0,0.37124,1.08076,0.034,0.043,0.421,-0.05027999999999999,0.11828
verbal knowledge,eas,b1,male,aehplus,grip,categories,222,0.068,0.263,0.795,-0.44748000000000004,0.58348,0.873,0.551,0.113,-0.20696000000000003,1.95296,-0.116,0.128,0.366,-0.36688,0.13488
verbal knowledge,map,b1,male,aehplus,grip,categories,321,0.013,0.072,0.857,-0.12811999999999998,0.15412,0.254,0.279,0.364,-0.29284,0.80084,-0.035,0.048,0.462,-0.12908,0.059079999999999994
verbal knowledge,eas,b1,male,aehplus,grip,fas,222,-0.036,0.189,0.847,-0.40643999999999997,0.33444,0.664,1.207,0.582,-1.70172,3.02972,-0.079,0.119,0.509,-0.31223999999999996,0.15424
verbal knowledge,ilse,b1,male,aehplus,grip,fluency,252,0.074,0.102,0.468,-0.12591999999999998,0.27392,0.194,0.764,0.799,-1.3034400000000002,1.69144,0.208,0.074,0.005,0.06295999999999999,0.35304
verbal knowledge,octo,b1,male,aehplus,grip,information,140,0.047,0.109,0.663,-0.16664,0.26064,-0.456,0.322,0.157,-1.08712,0.17512,0.182,0.085,0.031,0.015399999999999997,0.3486
verbal knowledge,satsa,b1,male,aehplus,grip,information,410,0.102,0.095,0.282,-0.08420000000000001,0.2882,0.648,0.251,0.01,0.15604,1.13996,0.054,0.036,0.134,-0.01656,0.12456
verbal knowledge,map,b1,male,aehplus,grip,nart,321,0.121,0.064,0.057,-0.0044399999999999995,0.24644,0.375,0.328,0.253,-0.26788,1.01788,-0.029,0.055,0.593,-0.1368,0.0788
verbal knowledge,octo,b1,male,aehplus,grip,synonyms,139,0.083,0.102,0.413,-0.11691999999999998,0.28292,-0.138,0.721,0.848,-1.5511599999999999,1.27516,0.153,0.082,0.063,-0.007720000000000005,0.31372
verbal knowledge,satsa,b1,male,aehplus,grip,synonyms,299,0.19,0.098,0.053,-0.0020799999999999985,0.38208,-0.416,0.51,0.415,-1.4156,0.5836000000000001,0.012,0.047,0.79,-0.08012,0.10411999999999999
verbal knowledge,ilse,b1,male,aehplus,grip,waisgeneral,252,0.122,0.106,0.25,-0.08576,0.32976,0.232,1.109,0.834,-1.9416399999999998,2.40564,-0.038,0.083,0.646,-0.20068000000000003,0.12468000000000001
verbal knowledge,eas,b1,male,aehplus,grip,waisvocab,222,0.12,0.343,0.727,-0.55228,0.79228,-0.017,1.366,0.99,-2.69436,2.6603600000000003,-0.131,0.145,0.366,-0.41519999999999996,0.15319999999999995
visualization,eas,b1,male,aehplus,grip,block,210,0.083,0.287,0.773,-0.4795199999999999,0.6455199999999999,0.64,1.237,0.605,-1.78452,3.0645200000000004,0.004,0.118,0.976,-0.22727999999999998,0.23528
visualization,octo,b1,male,aehplus,grip,block,139,0.302,0.083,0.0,0.13931999999999997,0.46468,-0.253,1.087,0.816,-2.38352,1.8775199999999996,0.138,0.064,0.032,0.012560000000000016,0.26344
visualization,satsa,b1,male,aehplus,grip,block,298,0.402,0.09,0.0,0.22560000000000002,0.5784,0.792,0.445,0.075,-0.08019999999999994,1.6642000000000001,0.137,0.047,0.003,0.04488000000000002,0.22912
visualization,octo,b1,male,aehplus,grip,fig_logic,138,0.571,0.154,0.0,0.26915999999999995,0.87284,0.741,1.782,0.677,-2.7517199999999997,4.23372,-0.052,0.066,0.433,-0.18136,0.07736000000000001
visualization,map,b1,male,aehplus,grip,line,321,0.056,0.067,0.407,-0.07532,0.18732,-0.176,0.422,0.678,-1.00312,0.6511199999999999,-0.026,0.049,0.6,-0.12204,0.07004
visualization,ilse,b1,male,aehplus,grip,piccomp,252,0.224,0.117,0.055,-0.005319999999999991,0.45332,0.43,0.482,0.372,-0.5147200000000001,1.37472,0.158,0.093,0.089,-0.024279999999999996,0.34028
visualization,lasa,b1,male,aehplus,grip,raven_color_ab,800,0.167,0.054,0.002,0.061160000000000006,0.27284,0.926,0.692,0.181,-0.4303199999999999,2.28232,0.075,0.033,0.024,0.010319999999999996,0.13968
visualization,map,b1,male,aehplus,grip,raven_standard,308,0.059,0.078,0.446,-0.09387999999999999,0.21187999999999999,0.753,0.122,0.0,0.51388,0.99212,-0.02,0.054,0.711,-0.12584,0.08584
visualization,satsa,b1,male,aehplus,grip,rotate,299,0.358,0.093,0.0,0.17572,0.54028,-0.131,0.546,0.81,-1.20116,0.93916,0.097,0.05,0.052,-0.0010000000000000009,0.195
visualization,ilse,b1,male,aehplus,grip,spatial_ab,252,0.184,0.098,0.06,-0.008080000000000004,0.37607999999999997,0.413,0.33,0.211,-0.23380000000000006,1.0598,-0.043,0.07,0.544,-0.18020000000000003,0.09420000000000002
