 0.42283721E-01 -0.26752342E-02  0.15307036E+01  0.23252477E+01 -0.58286642E-01  0.70788418E+01  0.60419606E-01 -0.25641139E-01  0.21466945E-01  0.19609961E+01
-0.17182386E+00 -0.61942694E-01 -0.13785975E+00 -0.12149136E-02 -0.57290222E-03 -0.14815067E-01  0.49537840E-01 -0.27982499E-01  0.54509457E-02 -0.50385552E-01
 0.17143961E+00  0.83966427E+00  0.31411578E+00  0.27476477E+00  0.10397105E+00 -0.35744864E-02 -0.37329931E-02 -0.56791846E+00 -0.51189317E-01 -0.11353713E+00
-0.52222182E-02  0.26607919E+00 -0.39589379E-02  0.13615964E-02  0.58195022E-01  0.54927376E-03  0.26233679E+01  0.11951627E-01  0.64741954E-02  0.34730297E-01
 0.42567267E-01  0.69654757E-01  0.85040092E+00 -0.10515493E-01
 0.44200147E-02  0.99933193E-02  0.80308112E-01  0.10113377E+00  0.20692872E-01  0.29794412E+00  0.88623421E-01  0.37254220E-02  0.79515365E-02  0.37094286E+00
 0.56088614E-01  0.68070868E-01  0.68967890E-01  0.90119092E-03  0.17098459E-02  0.10984424E+00  0.11860576E-01  0.13501534E-01  0.13108541E-01  0.13146944E-01
 0.25976723E-01  0.12923359E+01  0.18563401E+00  0.19755982E+00  0.19126286E+00  0.37466970E-02  0.75274189E-02  0.47192437E+00  0.52482738E-01  0.66306456E-01
 0.57903972E-01  0.22090782E-01  0.32089518E-02  0.98884295E-03  0.55346503E-01  0.12585850E-01  0.31634273E+00  0.14009783E-01  0.29475941E-02  0.59651928E-01
 0.26790586E-01  0.65771152E-01  0.52098266E+00  0.39317020E-01
-0.35680597E+04  0.11077381E+01  0.41000000E+02  0.72181194E+04  0.73855838E+04  0.72554700E+04  0.95560734E-06
