 0.31228476E+02  0.98776377E+00  0.14473089E+01  0.76647532E+02 -0.18264760E+01  0.49639721E+01  0.10457092E+00 -0.95942980E+00  0.56347922E-01  0.79215809E+02
 0.15685452E+01 -0.37234338E+01 -0.24112397E+01 -0.59467435E-01  0.38392219E-01 -0.25120435E+01  0.68513378E-01  0.30519371E+00  0.51050830E+00 -0.36983922E-01
 0.16667961E+00  0.87952066E+00  0.42221809E-01  0.16495057E+00  0.78621802E-01 -0.84698274E-02 -0.25603355E-02  0.17784949E+00 -0.23241698E-01 -0.30251167E-01
-0.51369724E-01  0.22602699E+03 -0.19057985E+01  0.34548557E+01 -0.45794660E-01  0.28867327E+00  0.24274032E+01  0.11980039E+01  0.96032021E-01 -0.25479671E-01
 0.70448250E-01 -0.19550764E-02  0.19465520E+00  0.14692547E+00
 0.24536743E+01  0.29068625E+00  0.75341540E-01  0.26559527E+01  0.67223870E+00  0.30934340E+00  0.99099094E-01  0.11800356E+00  0.23634814E+00  0.10715923E+02
 0.16676596E+01  0.20765922E+01  0.19682316E+01  0.33516215E-01  0.60546312E-01  0.25213622E+01  0.39469317E+00  0.53089682E+00  0.40590961E+00  0.14582340E-01
 0.26992045E-01  0.12877891E+01  0.18738624E+00  0.19558858E+00  0.19517235E+00  0.41204938E-02  0.82595431E-02  0.41912775E+00  0.57280927E-01  0.69148577E-01
 0.61943417E-01  0.22200969E+02  0.34794144E+01  0.12626356E+01  0.17315768E+01  0.34766445E+00  0.23360014E+00  0.49027106E+00  0.97599204E-01  0.52894857E-01
 0.20387920E-01  0.73928727E-01  0.19141980E+00  0.41398229E-01
-0.71498497E+04  0.10919985E+01  0.41000000E+02  0.14381699E+05  0.14545247E+05  0.14415152E+05  0.83768420E-07
