 0.31244003E+02  0.32578504E+00  0.12999010E+01  0.76769656E+02 -0.19227957E+01  0.69617379E+01 -0.95669652E-01 -0.96235148E+00  0.49170741E-01  0.78711720E+02
 0.14810673E+01 -0.37459955E+01 -0.24261565E+01 -0.58439410E-01  0.44139139E-01 -0.17939143E+01  0.93476493E-01  0.30058751E+00  0.49217855E+00 -0.44099137E-01
 0.83668035E-01  0.29763210E+01 -0.42162633E-01  0.84928460E-01 -0.20399921E+00 -0.88958265E-02  0.10808030E-01 -0.23713832E+00  0.13156553E-01 -0.44475519E-01
-0.17172423E-01  0.22765619E+03 -0.20987546E+01  0.34260608E+01  0.21943934E+01  0.24732607E+00  0.11067730E+01  0.65330128E+00  0.53875161E-01  0.95915605E-01
 0.17374487E-01  0.13824375E+00  0.22081830E+00  0.51120214E-01
 0.24538530E+01  0.24475409E+00  0.84013774E-01  0.26804119E+01  0.67425380E+00  0.23574333E+00  0.85948543E-01  0.11837714E+00  0.23818712E+00  0.10714214E+02
 0.16722009E+01  0.20927296E+01  0.19741483E+01  0.33084922E-01  0.61131798E-01  0.25636360E+01  0.39594558E+00  0.53405094E+00  0.40304700E+00  0.10749508E-01
 0.20308605E-01  0.10233500E+01  0.14057885E+00  0.16790141E+00  0.15128832E+00  0.38711271E-02  0.67023837E-02  0.33670712E+00  0.46912041E-01  0.55861119E-01
 0.48649548E-01  0.22431422E+02  0.35325608E+01  0.12726718E+01  0.13980412E+01  0.27226576E+00  0.20428983E+00  0.42192646E+00  0.86221706E-01  0.51265436E-01
 0.20000698E-01  0.84281204E-01  0.33288848E+00  0.38232177E-01
-0.69142187E+04  0.11645411E+01  0.41000000E+02  0.13910437E+05  0.14073985E+05  0.13943890E+05  0.57099068E-06
