 0.34473823E+02 -0.86034564E-01  0.31444000E+01  0.76313965E+02 -0.22203262E+01  0.11228491E+02 -0.83268680E-01 -0.10248015E+01  0.87972261E-01  0.73107785E+02
 0.72515677E+00 -0.23730040E+01 -0.23904529E+01 -0.66476160E-01  0.41876080E-01 -0.45257083E+00  0.31735338E+00  0.51216062E+00  0.28321784E+00 -0.10380038E+00
 0.19778024E+00  0.86685104E+01 -0.44944064E+00  0.43116721E+00 -0.43926925E+00 -0.11869989E-01 -0.35346453E-03 -0.55177558E+00  0.20090958E+00 -0.11800390E-01
-0.44652925E-01  0.23923594E+03 -0.19941037E+00  0.48638308E+01  0.76113746E+01  0.15185855E+01  0.48852982E+01  0.89603054E+00  0.39418840E+00  0.11320579E-01
 0.13048933E+00  0.22264059E+00  0.49479706E+00 -0.82634108E-02
 0.29396815E+01  0.49915497E+00  0.28477821E+00  0.26586598E+01  0.72818193E+00  0.47139620E+00  0.14927960E+00  0.11763893E+00  0.23196398E+00  0.10673918E+02
 0.16441438E+01  0.19435895E+01  0.19037379E+01  0.33608813E-01  0.64968219E-01  0.27005653E+01  0.42545180E+00  0.51070955E+00  0.42831846E+00  0.20149311E-01
 0.41448042E-01  0.20834622E+01  0.27875288E+00  0.30912375E+00  0.31815841E+00  0.66739337E-02  0.13363626E-01  0.72651080E+00  0.82664141E-01  0.10330981E+00
 0.95394130E-01  0.22301543E+02  0.37486069E+01  0.18087169E+01  0.26669025E+01  0.79758785E+00  0.59686452E+00  0.73833493E+00  0.20946075E+00  0.12837121E+00
 0.55305814E-01  0.69925971E-01  0.22587254E+00  0.47992916E-01
-0.78989733E+04  0.12448855E+01  0.41000000E+02  0.15879947E+05  0.16045499E+05  0.15915394E+05  0.18625776E-07
