 0.20083118E+02  0.17618242E-01  0.31551784E+01  0.44569592E+02 -0.63985979E+00  0.98963051E+01 -0.10279549E-01 -0.61859868E+00  0.30635668E+00  0.38703776E+02
 0.10416198E+00  0.91275146E+00 -0.19586006E+00 -0.30177062E-01 -0.51110096E-01 -0.60368281E+00  0.77790413E-01 -0.14474044E-01  0.13742218E-01 -0.60072592E-01
 0.30994173E+00  0.50169617E+01  0.40907279E-01 -0.31404286E+00 -0.19879724E+00 -0.13484967E-01  0.22184828E-02 -0.54239855E-01 -0.35298427E-01  0.55502045E-01
 0.41161635E-01  0.93596802E+02 -0.10548042E+01  0.13369452E+01  0.18469230E+01  0.24850841E+00  0.32507455E+01  0.22180399E+00  0.15975209E+00 -0.16542808E-01
 0.11036309E+00  0.10588314E+00  0.41588937E+00  0.22132733E-02
 0.98524042E+00  0.21962761E+00  0.15320824E+00  0.11570857E+01  0.29299393E+00  0.24523399E+00  0.83898703E-01  0.45674046E-01  0.11446259E+00  0.45941015E+01
 0.64341184E+00  0.91332718E+00  0.82832161E+00  0.10608400E-01  0.30368446E-01  0.12484096E+01  0.16535769E+00  0.22247170E+00  0.20899227E+00  0.97395569E-02
 0.23169865E-01  0.10813147E+01  0.14509150E+00  0.20617520E+00  0.19175960E+00  0.34602527E-02  0.81578499E-02  0.36876355E+00  0.50070304E-01  0.75778719E-01
 0.58846289E-01  0.56702933E+01  0.94368672E+00  0.30398791E+00  0.89253912E+00  0.19119638E+00  0.25133357E+00  0.27199908E+00  0.74282165E-01  0.66259354E-01
 0.31492381E-01  0.50035860E-01  0.17695815E+00  0.27587482E-01
-0.20916847E+05  0.11394594E+01  0.41000000E+02  0.41915694E+05  0.42123906E+05  0.41993675E+05  0.71755082E-08
