 0.20066861E+02  0.20576396E-01  0.29463901E+00  0.44599051E+02 -0.67355743E+00  0.75265058E+01 -0.16601526E-01 -0.61922269E+00  0.30355829E+00  0.38403087E+02
 0.10652061E+00  0.85890276E+00 -0.20837310E+00 -0.30245468E-01 -0.48024419E-01 -0.51494665E+00  0.88101811E-01  0.73608744E-02  0.12071021E-01  0.11627268E-02
 0.20106730E-01  0.25685491E+00 -0.95267544E-02 -0.13346321E-01 -0.76928282E-01 -0.29880619E-02  0.98434879E-03  0.10345115E+00  0.10504030E-01  0.14001734E-01
 0.18249008E-01  0.93725118E+02 -0.10638320E+01  0.13624277E+01  0.62953237E+00  0.65584819E-01  0.14764892E+00  0.50383072E-01  0.74277220E-01  0.20591456E-02
 0.20888947E-01  0.16922906E+00  0.44029184E+00  0.84622232E-02
 0.98225202E+00  0.66195038E-01  0.23873633E-01  0.11558119E+01  0.28563672E+00  0.64807292E-01  0.29840856E-01  0.45669561E-01  0.11428749E+00  0.45924740E+01
 0.64311224E+00  0.91478214E+00  0.82862512E+00  0.10637964E-01  0.29623876E-01  0.12386555E+01  0.16495058E+00  0.22164727E+00  0.20957399E+00  0.28311230E-02
 0.61717933E-02  0.25299416E+00  0.33890645E-01  0.48393819E-01  0.49649082E-01  0.11813030E-02  0.28090359E-02  0.11941948E+00  0.15551129E-01  0.21623949E-01
 0.22575524E-01  0.56579619E+01  0.93060209E+00  0.30683016E+00  0.29654202E+00  0.58635286E-01  0.36637386E-01  0.88757968E-01  0.26508626E-01  0.10799754E-01
 0.48776568E-02  0.67676804E-01  0.14072367E+00  0.27159974E-01
-0.16296675E+05  0.16161018E+01  0.41000000E+02  0.32675349E+05  0.32884111E+05  0.32753879E+05  0.16652074E-08
