 0.27170554E-01 -0.11244606E-01  0.21144793E+02  0.17172322E+01 -0.37516204E-01  0.32208229E+02 -0.37851451E+00 -0.21300293E-01  0.92890155E-02  0.18490119E+01
-0.10197921E+00 -0.39498976E-01 -0.76597556E-02  0.14617750E-03 -0.27688777E-03 -0.72133670E-01  0.53759339E-04 -0.45347333E-02  0.75562263E-02 -0.28632525E+00
 0.81144548E+00  0.12996916E+02 -0.67429670E+00 -0.98508484E+00 -0.53354497E+00 -0.52184733E-01  0.10745832E-01  0.79528121E-01  0.18194274E+00 -0.66523992E-01
 0.13623260E+00  0.10697271E+00 -0.30828973E-03  0.73755845E-03  0.38392632E+00  0.26988372E-01  0.46839721E+02  0.15226909E-01  0.47411166E-02  0.18149005E+01
 0.20614234E+01  0.17151585E+00  0.12159027E+00 -0.14835196E-01
 0.37780390E-02  0.17826059E-01  0.69165489E+00  0.33338973E-01  0.88257706E-02  0.73664887E+00  0.22227894E+00  0.15352674E-02  0.33716757E-02  0.16504165E+00
 0.23129198E-01  0.34911875E-01  0.28386976E-01  0.34842448E-03  0.87632269E-03  0.36282369E-01  0.53741895E-02  0.66737030E-02  0.64133584E-02  0.32087002E-01
 0.76008435E-01  0.34351781E+01  0.46460318E+00  0.66130283E+00  0.57959918E+00  0.93207072E-02  0.24526302E-01  0.10994407E+01  0.14937868E+00  0.18465859E+00
 0.17235735E+00  0.65226910E-02  0.10848450E-02  0.54596506E-03  0.89381949E-01  0.21649124E-01  0.28623966E+01  0.26645591E-01  0.78899744E-02  0.59867904E+00
 0.26855177E+00  0.39408688E-01  0.22063114E+00  0.23723797E-01
-0.15108177E+05  0.16048357E+01  0.41000000E+02  0.30298353E+05  0.30505656E+05  0.30375427E+05  0.24822777E-07
