 0.16622915E-01  0.25552814E-02  0.29577062E+00  0.62743430E+00 -0.29369518E-02  0.75248559E+01 -0.14720850E-01 -0.77084805E-02  0.91298884E-02  0.17278663E+00
-0.12888804E-01  0.22470969E-01 -0.40996386E-01 -0.78364585E-03 -0.13531835E-02 -0.31288575E-01 -0.22146612E-02 -0.17841274E-02  0.98572786E-02  0.11903640E-02
 0.20338264E-01  0.25539553E+00 -0.95920137E-02 -0.13474019E-01 -0.76111889E-01 -0.29354564E-02  0.62595856E-03  0.11309363E+00  0.92249630E-02  0.14954444E-01
 0.15943191E-01  0.21573911E-01 -0.93875555E-03  0.67453018E-03  0.11791396E-01 -0.57896776E-03  0.14653069E+00  0.22826908E-02  0.11874267E-02  0.16434433E-02
 0.20538632E-01  0.20971837E+00  0.31902179E+00  0.36442455E-01
 0.71938934E-03  0.14547919E-02  0.24242684E-01  0.18477962E-01  0.62052125E-02  0.64509933E-01  0.29706931E-01  0.79058162E-03  0.18924946E-02  0.88986279E-01
 0.11375197E-01  0.15636047E-01  0.13829941E-01  0.24321065E-03  0.61052558E-03  0.30933519E-01  0.37643874E-02  0.46515706E-02  0.45723452E-02  0.28337921E-02
 0.61475722E-02  0.25304080E+00  0.33850408E-01  0.48487012E-01  0.49569081E-01  0.11809782E-02  0.27972951E-02  0.11877686E+00  0.15503994E-01  0.21584415E-01
 0.22465042E-01  0.15051803E-02  0.42512296E-03  0.17101980E-03  0.35996917E-02  0.12091910E-02  0.36003246E-01  0.15346374E-02  0.53828111E-03  0.10811211E-01
 0.48374098E-02  0.56235650E-01  0.13128420E+00  0.20680097E-01
-0.31791475E+04  0.15484057E+01  0.41000000E+02  0.64402951E+04  0.66490224E+04  0.65187904E+04  0.96850372E-07
