 0.19802275E-01 -0.61978642E-03  0.37061367E+00  0.64786770E+00  0.14699048E-02  0.74220296E+01  0.58251768E-01 -0.72119172E-02  0.90172393E-02  0.16320779E+00
-0.74297313E-02  0.20364232E-01 -0.48177571E-01 -0.86468413E-03 -0.16773430E-02 -0.20808159E-01 -0.19633562E-02 -0.11027510E-01  0.96043638E-02 -0.10321819E-01
 0.39293896E-01  0.12850586E+01 -0.43019097E-01  0.10516860E+00 -0.37829180E-01 -0.96887400E-03 -0.84872455E-02 -0.47029073E+00  0.25990762E-01 -0.23529960E-01
 0.29543770E-01  0.23823261E-01 -0.62916749E-03  0.51471034E-03  0.36822070E-01 -0.26669672E-02  0.41863015E+00 -0.38254698E-02  0.14648385E-02 -0.19960505E-01
 0.26686072E-01  0.36871630E+00  0.39524463E+00 -0.72347545E-02
 0.14905831E-02  0.34863905E-02  0.57970233E-01  0.34437525E-01  0.12218220E-01  0.17045693E+00  0.64350121E-01  0.14282035E-02  0.32951813E-02  0.13840541E+00
 0.19471535E-01  0.21794341E-01  0.20188668E-01  0.54934801E-03  0.97448450E-03  0.48514806E-01  0.67301911E-02  0.72495144E-02  0.68774066E-02  0.56800495E-02
 0.15571919E-01  0.51319661E+00  0.84287039E-01  0.80329808E-01  0.84903808E-01  0.21501754E-02  0.53713459E-02  0.21338341E+00  0.31208567E-01  0.32274079E-01
 0.30204604E-01  0.29133619E-02  0.76071178E-03  0.29366014E-03  0.11009053E-01  0.34795132E-02  0.17326931E+00  0.37735544E-02  0.10327043E-02  0.54793383E-01
 0.21440140E-01  0.67943933E-01  0.31433629E+00  0.40618030E-01
-0.15184628E+04  0.19433203E+01  0.41000000E+02  0.31189257E+04  0.32862966E+04  0.31561832E+04  0.95367540E-09
